id_movie,id_genre
39130,35
39130,18
28046,10749
28046,18
28046,27
28046,28
28046,9648
31511,35
31511,10402
3031,12
3031,27
3031,878
43130,35
43595,35
43149,12
43149,27
43149,28
43149,878
43148,27
43148,53
50073,18
43904,10749
43904,18
43693,18
43693,10749
24106,27
47921,18
47921,10749
49640,28
49640,37
46910,28
46910,10752
43689,35
43689,18
43689,10402
43689,10749
22614,28
22614,12
22614,18
51949,18
43889,35
43896,18
28910,27
28910,9648
17907,27
17907,80
27970,14
27970,27
27970,18
52677,18
52677,80
14615,80
14615,18
14615,10749
14615,53
31773,35
31773,10749
24807,35
24807,18
24807,10749
17030,80
17030,18
23389,27
31548,10402
31548,35
31548,18
54569,18
38721,35
38721,18
38721,10749
43874,18
43874,10749
16515,12
16515,18
16515,10751
27973,80
27973,18
20642,35
20642,10749
37650,35
37650,18
37650,10749
43867,12
43867,18
43867,10749
43864,35
43864,18
23101,35
23101,14
23101,10749
60562,
46688,28
46688,18
46688,10752
16274,35
99318,18
99318,10749
99318,10752
55207,53
55207,9648
31868,18
31868,10749
37698,80
37698,18
37698,53
3084,18
3084,14
3084,36
3084,10749
46069,10749
46069,18
43806,18
43806,36
55604,12
55604,18
55604,10749
26635,18
26635,28
26635,35
26635,53
26635,80
43811,36
43811,18
17801,80
17801,18
17801,10749
26201,28
29884,35
29884,10749
45978,18
45978,36
38914,35
38914,14
38914,10749
33523,35
33523,10749
33112,35
33112,10749
28789,35
43799,35
43799,10749
18790,12
18790,18
18790,10749
18790,10752
37036,35
37036,80
37036,18
37036,53
37036,10752
43522,35
43522,18
36612,18
97648,35
23336,99
23336,36
23336,10752
22387,18
22387,10749
27655,35
27655,18
27655,10749
23051,18
23051,10752
43306,18
43306,10749
43306,10752
18727,14
18727,18
18727,35
18727,878
18727,10749
33049,35
33049,10749
41355,99
47352,35
47352,10749
43518,35
43518,18
43518,10749
41391,18
41391,10749
21622,35
21622,10402
21622,10749
28436,18
28436,14
22638,18
22638,28
22638,36
51144,18
35006,53
21451,80
21451,18
42879,35
42879,10749
42879,10752
43307,18
43307,10749
50066,18
50066,10749
18229,12
18229,18
18229,36
52440,18
52440,10749
52440,10752
17136,18
17136,53
43494,18
43494,10749
30348,27
30348,53
9797,18
9797,36
45219,18
18771,18
18771,28
18771,10752
30177,18
41020,53
41020,27
16090,80
16090,18
44041,53
25502,18
25502,10749
14320,18
14320,10749
26701,18
26701,10402
43469,18
20246,80
20246,18
20246,9648
20246,53
82101,18
19169,18
43461,18
43461,80
31980,35
27448,80
27448,18
27448,53
29244,28
29244,18
29244,37
83838,10749
83838,18
43452,18
29380,35
29380,18
29380,10402
29380,10749
37347,37
3766,80
3766,18
3766,9648
946,18
70447,18
20482,80
20482,18
20482,9648
20482,53
35032,10402
35032,10749
44190,18
44190,80
41609,10749
41609,28
41609,12
41609,18
33115,35
33115,10749
20638,80
20638,37
29885,35
29885,10402
29885,10749
25698,35
25698,10402
25698,10749
45578,18
45578,10749
4558,18
4558,14
4558,10749
43439,18
43439,10751
61828,18
61828,10751
61828,10749
25209,28
25209,35
25209,10402
25209,10749
25209,37
15390,18
17409,37
43388,28
43388,12
43388,10749
800,80
800,18
32690,18
43390,10402
43390,10749
41464,18
43961,80
43961,18
43358,18
43358,10749
24003,18
28431,12
43364,18
30801,35
30801,10749
30801,37
3023,35
3023,27
3023,878
43348,80
43348,28
43348,12
43348,37
43349,36
43349,18
43349,10749
99898,53
99898,18
24381,35
11402,35
35861,18
35861,10749
45213,10749
45213,35
45213,18
20127,35
20127,18
20127,10749
24518,35
24518,10749
13457,18
13457,10749
23620,36
23620,18
31372,18
31372,28
31372,12
3111,18
3111,10402
3111,10749
41503,18
28696,18
94123,18
17640,10402
17640,10749
44026,80
44026,9648
44026,18
44026,53
803,36
803,99
803,10752
31374,18
31374,28
31374,12
25893,35
25893,18
25893,10751
36439,18
36439,10752
46007,35
46007,10402
33319,18
33319,10402
33319,10752
28100,10402
31378,28
31378,12
31378,18
31378,10749
31378,36
19742,27
19742,878
44134,35
22334,9648
22334,18
29347,27
29347,878
15697,18
15697,10402
43234,18
18776,28
18776,18
18776,36
29071,14
29071,27
54541,18
54541,53
44559,18
44559,10752
30637,18
30637,27
30637,53
30637,80
76754,35
56156,18
43119,80
43119,28
43119,36
43137,35
43137,10749
69977,10752
69977,18
42661,28
42661,12
42661,18
42661,36
42661,10749
43051,28
43051,12
43051,80
43051,18
43101,10749
43101,35
58997,27
58997,878
34528,10752
34528,18
34528,36
31427,18
31427,10752
58902,18
58902,12
27029,18
690,80
690,18
46918,18
43111,18
43111,10749
52745,27
52745,878
36872,18
43047,18
43047,12
72354,18
72354,36
31589,80
31589,18
31589,53
52841,35
52841,10749
18449,28
18449,12
18449,37
50474,18
79827,18
750,18
750,80
750,9648
750,35
34530,10752
34530,18
34530,36
33710,10749
33710,18
33710,10402
64568,27
64568,9648
17185,18
109667,10749
109667,18
31287,27
14537,28
14537,18
14537,36
16103,18
13671,35
13671,10402
13671,10751
11085,12
11085,18
11085,36
53218,18
65048,
24188,18
24188,35
28367,14
28367,10751
21135,10749
21135,18
52705,35
52705,18
52705,10752
3010,18
3010,36
3010,10752
31383,27
39222,27
39495,35
39495,18
39495,10749
15263,37
751,18
751,53
751,80
751,9648
751,35
42798,35
42798,10749
4025,18
4025,9648
4025,80
61892,10749
61892,35
25253,28
25253,35
25253,80
37684,18
37684,53
15421,18
15421,36
166607,18
166607,10752
37315,35
37315,18
10299,80
10299,18
10299,27
10299,9648
10299,53
24229,80
24229,18
24229,9648
26031,80
26031,18
3763,27
17696,10402
17696,35
17696,80
7348,18
7348,878
28504,35
28504,27
151138,18
151138,10749
23574,35
23574,10749
17091,35
17295,18
17295,10752
17295,36
13187,16
13187,10751
13187,35
13187,10770
17102,27
23194,37
16850,10752
16850,28
16850,18
16850,36
24395,18
24395,10752
37921,10752
37921,18
59802,27
16303,35
29715,10752
29715,37
36583,28
36583,53
36583,10752
60555,37
42731,35
42731,18
42731,10749
3482,28
3482,18
3482,53
3482,10752
895,18
895,36
20108,18
2661,10751
2661,12
2661,35
2661,878
2661,80
20379,28
20379,12
20379,18
29710,36
29710,10752
104237,28
104237,12
22293,27
789,35
789,18
789,10752
45706,18
45706,28
45706,80
11047,10751
11047,16
11047,12
11047,35
2097,27
2097,878
135,99
135,10402
33257,14
66043,53
66043,18
17905,28
17905,80
17905,18
4191,9648
4191,18
4191,10749
4191,53
4191,80
10227,35
26039,28
26039,80
26039,18
26039,53
42701,37
42702,18
42702,36
42702,80
41212,99
26204,80
26204,9648
26204,53
5767,35
5767,18
5767,10749
42713,18
27277,37
9929,10751
9929,16
9929,12
9929,35
20873,12
20873,35
20873,80
29778,27
18193,35
18193,14
22176,18
42623,35
42623,10749
42634,10749
42634,18
118872,18
50789,99
50789,10402
29266,10752
29266,18
29266,36
29266,10749
27983,35
27983,18
27983,10751
5638,18
5638,35
5638,10402
36446,18
36446,10769
36446,10749
14801,878
14801,53
49397,37
42607,18
42607,10402
42607,10749
40430,878
38096,18
48831,35
48831,18
24152,35
1846,80
1846,9648
1846,18
21323,10749
21323,18
21323,80
5928,35
5928,18
29748,27
105627,35
105627,18
85255,18
85255,28
26525,14
26525,35
31672,28
31672,80
31672,53
48408,35
48408,37
33205,18
70327,28
70327,12
70327,878
2860,18
2860,10749
42589,35
42589,18
71943,18
71943,27
71943,53
71943,10749
31304,18
31304,10749
64828,18
64828,35
38222,28
38222,18
38222,10751
38222,10749
26606,80
26606,18
26606,10402
36404,35
42528,18
20848,28
20848,18
20848,35
20848,12
2998,18
2998,10749
31906,18
31906,10749
31906,10752
31906,37
31767,18
31767,36
839,10770
839,28
839,53
25109,10770
25109,37
25109,35
36194,18
36194,10749
16328,10752
16328,18
42500,28
42500,37
16154,27
16154,9648
16154,53
9394,28
9394,35
9394,37
74689,35
74689,18
36850,35
36850,10749
38646,10749
38646,18
38646,10752
84285,10752
84285,18
84285,28
84285,10769
34479,27
18287,28
18287,35
18287,37
5822,28
5822,18
5822,10749
13041,28
13041,12
13041,18
13041,37
40732,12
40732,18
122677,27
122677,878
121923,18
121923,878
18250,35
18250,27
33020,27
89417,35
12089,35
12089,9648
41471,18
41471,28
17810,28
17810,18
23148,10749
23148,18
23148,10402
80911,18
80911,10402
87417,53
87417,35
11378,35
760,35
27331,28
27331,80
27331,18
27331,53
1410,35
1410,878
38729,18
38729,10769
86889,27
86889,10770
31943,12
31943,18
31943,28
31943,53
29142,28
29142,80
29142,18
29142,36
29142,53
56764,18
9474,35
9474,37
27084,27
27084,878
27084,53
31596,27
59189,53
59189,27
59189,878
38714,18
31587,18
31587,53
22307,27
22307,53
62330,28
62330,18
62330,80
28498,35
28498,27
21964,28
21035,18
21035,10749
25473,28
25473,80
25473,18
118121,18
32044,35
32044,18
62761,35
62761,9648
62761,53
62761,27
30702,18
25627,27
25627,878
24402,18
24402,10749
5558,18
5558,35
3043,27
36665,99
36665,10769
36665,10752
16246,28
16246,80
16246,18
16246,53
27977,35
42448,18
42448,35
42449,99
42449,10752
8327,18
37627,878
37627,14
37627,10751
37627,10402
32940,878
32940,53
31656,18
31656,10749
31656,80
29859,35
29859,80
29859,9648
28994,18
28994,10751
5618,10749
5618,35
19174,28
19174,35
19174,80
9385,10751
9385,16
9385,35
9385,12
28209,18
28209,10749
1835,80
1835,9648
1835,53
70259,35
70259,80
70259,10749
10711,28
10711,80
10711,18
10711,53
19740,28
19740,12
19740,18
1829,18
1829,36
1829,10749
43430,18
43430,35
43430,10749
32042,53
9652,53
9652,18
38099,28
47313,28
47313,18
5725,35
38783,27
38783,53
3870,18
3870,36
3870,10749
1660,18
1660,35
133008,10752
133008,18
6476,35
6476,37
10640,28
10640,12
10640,878
10640,53
33324,99
29856,35
48205,36
48205,18
46978,18
46978,10749
26842,12
26842,18
26842,28
26842,36
42252,18
42252,37
73100,18
73100,10749
11558,35
11558,80
11558,10749
11558,53
5651,35
43751,27
43751,9648
43751,53
14336,99
14336,10402
18775,27
18775,878
12535,35
12535,10402
1421,18
1421,35
1421,10749
62847,18
62847,27
62847,35
62847,53
62847,80
62847,9648
77360,18
12637,18
12637,10402
12637,10749
54140,18
38985,28
38985,53
38985,12
61280,18
61280,10749
16378,35
72412,28
72412,18
11935,18
11935,28
11935,53
11935,878
13481,28
24998,99
13514,28
13514,18
113777,35
1362,12
1362,16
1362,10751
156235,18
156235,10749
98851,27
98851,878
29107,27
45691,35
11537,28
11537,35
45695,35
45695,18
42165,99
33701,35
38438,35
38438,80
10654,18
10654,35
10654,36
10654,10402
25264,53
25264,18
25264,80
25264,9648
19827,28
19827,12
19827,35
18966,10749
18966,35
18966,27
30636,18
33665,18
45169,18
45169,9648
45169,878
15717,18
15717,28
15717,10769
54663,35
54663,10749
80310,18
80310,10751
179798,53
179798,28
179798,80
64353,12
64353,35
64353,878
114516,99
47542,10749
47542,10751
47542,16
47542,18
86295,28
86295,12
86295,18
149645,
23615,28
23615,18
23615,10749
23615,10770
13633,80
13633,18
13633,53
14087,16
14087,18
14087,10752
6341,878
6341,28
6341,53
6341,80
6341,18
27679,12
27679,35
27679,80
7012,10770
7012,878
7012,18
20545,35
23096,35
15251,35
17435,53
17435,12
17435,18
78177,18
78177,10749
11948,18
11948,36
15716,35
15716,10402
15716,10749
29173,28
29173,878
32689,18
32689,35
32689,80
32689,10749
21356,28
21356,12
21356,16
21356,14
21356,878
42115,18
42115,10751
42115,10769
232,28
232,12
232,80
232,18
232,10749
42116,18
42116,10769
42116,10749
30707,18
12633,28
12633,80
12633,18
12633,53
47892,27
47892,9648
47892,878
19258,28
19258,35
22998,35
15301,18
15301,14
15301,27
15301,878
15301,53
29140,80
29140,18
29140,9648
29140,10749
29140,53
29140,27
28054,18
28054,10402
11609,35
11609,12
9041,9648
9041,18
31939,18
31939,10749
63418,18
63418,10749
42086,35
42086,18
42086,10749
13189,18
13189,10751
13189,14
13189,10770
48677,12
48677,28
48677,10751
30278,35
46088,18
46088,53
19596,10402
19596,35
19596,18
1884,12
1884,10751
1884,14
1884,878
1884,10770
19621,18
19621,28
19621,53
19621,80
10179,28
10179,878
10179,35
47874,35
47874,18
47874,10749
113784,
108241,18
108241,35
27102,18
27102,10749
47359,18
47359,10749
27414,53
27414,27
33138,99
25425,28
25425,35
8221,18
8221,35
17663,18
17663,10751
8868,35
8868,16
8868,10751
8868,12
29903,12
29903,14
29903,28
29903,878
92802,35
54407,35
54407,18
54407,10749
41243,35
41243,10749
41243,878
12615,18
14029,27
10372,12
40929,35
40929,18
40929,10749
67342,28
67342,35
67342,27
9056,28
9056,80
9056,53
27064,18
51878,28
51878,35
62429,16
62429,10751
10176,18
10176,878
10176,53
9080,35
9080,12
18502,27
18502,35
18502,878
31600,18
31600,28
41205,18
41205,10752
30069,18
30069,10749
16082,18
16082,53
14670,18
9318,10751
9318,16
9318,12
9318,35
30653,35
26555,35
26555,18
26555,10749
47340,28
47340,18
47340,27
47340,878
47340,53
10570,35
42021,10749
42021,35
42021,18
65326,35
65326,18
65326,10749
24657,18
53157,10770
53157,28
53157,12
53157,18
41480,99
36677,878
11471,28
11471,80
11471,18
21733,28
21733,35
21733,10749
17421,16
17421,28
17421,53
17421,878
17421,10751
22572,28
22572,35
22572,27
22572,878
49964,18
41076,35
4043,35
4043,18
4043,10749
27342,28
27342,53
2172,12
8852,27
30421,14
30421,28
60631,53
60631,80
60631,18
96333,18
49815,18
18305,28
18305,80
18305,53
92663,18
92663,10402
92663,878
8677,28
8677,18
8677,9648
8677,53
26369,27
26369,35
26369,12
11513,12
11513,18
40844,99
49314,18
41959,27
41959,53
16296,35
16296,27
16296,878
13192,14
13192,10402
18917,16
18917,35
18917,14
18917,27
116345,18
48309,80
48309,18
48309,27
48309,53
93457,18
41967,14
41967,27
47795,18
4271,35
41949,18
41949,10769
114524,36
114524,99
16859,16
16859,12
16859,18
16859,14
38695,80
38695,18
2927,878
41939,18
41939,10769
85556,18
119324,80
26936,80
26936,28
26936,35
25943,14
25943,35
25943,878
71373,9648
71373,53
71373,14
71373,27
9768,35
9768,10402
11909,53
11909,80
11909,18
60778,28
60778,12
60778,35
60778,53
27274,35
27274,27
27274,878
110838,18
10485,35
10485,10751
10485,14
9569,28
9569,53
22189,18
22189,10749
71805,12
71805,10751
7975,35
7975,18
41821,18
41821,10749
21344,18
21344,80
21344,36
9399,28
9399,53
31597,28
31597,53
31597,80
31597,9648
30017,80
30017,99
30017,18
11131,35
14571,28
14571,16
14571,878
21168,18
21168,27
21168,53
59058,35
59058,18
1662,18
1662,28
1662,53
1662,80
6444,35
6444,18
71642,10752
71642,18
31923,18
31923,35
20562,99
20562,10769
18311,80
18311,18
18311,10749
48448,18
1483,14
1483,27
41783,18
41783,10769
28553,18
58648,18
36337,80
68773,28
68773,35
68773,80
68773,878
25330,35
22423,18
22423,53
4539,99
22792,35
22828,18
22828,80
12776,35
31696,9648
31696,53
31696,80
17467,35
17467,28
17467,53
36351,18
36351,80
47252,35
47252,80
34376,14
34376,35
34376,878
34376,10749
15080,16
15080,18
15080,10749
39233,35
39233,18
39233,10749
6463,35
6463,18
14362,28
14362,53
14362,80
5048,18
5048,14
9588,10749
9588,28
9588,12
9588,37
9588,18
41792,18
41792,35
25674,18
25674,10749
53688,
21338,28
21338,80
21338,53
123778,18
94666,35
94666,18
94666,10749
41804,18
41804,10749
41804,36
147164,36
147164,18
23438,18
23438,10751
215993,18
215993,80
215993,10770
97044,99
97044,10769
29904,28
29904,12
29904,14
13995,28
13995,878
13995,10752
11198,28
11198,12
11198,35
11198,10749
41678,35
41678,18
75145,18
186809,18
19143,28
19143,35
19143,18
27381,35
27381,27
27381,53
27381,80
45145,35
45145,10749
11621,35
11621,16
11621,12
47714,18
19087,35
19087,10751
40082,18
40082,10402
36288,53
36288,35
36288,80
36288,18
38143,35
38143,18
31962,18
31962,10749
31962,53
22590,28
22590,12
22590,18
22590,10751
41777,35
48150,18
48150,10749
41778,99
40213,28
83761,12
83761,18
34683,35
47350,18
47350,37
25684,28
25684,53
5051,18
5051,36
14135,80
14135,18
18817,12
18817,14
18817,18
18817,28
18817,878
27678,35
27678,18
83599,35
83599,18
83599,10749
16437,28
16437,12
16437,878
251732,
17811,12
17811,28
17811,35
17811,10769
12088,28
12088,53
12088,878
96712,9648
96712,18
96712,10752
48706,12
48706,28
48706,35
47105,10402
47105,99
30366,12
30366,35
30366,10402
19371,10751
19371,35
19371,28
41661,10749
41661,35
41661,18
35610,878
67595,35
67595,18
12664,35
12664,18
7500,28
7500,80
7500,53
20339,35
11143,28
11143,35
11143,18
11143,53
5187,35
5187,18
5187,10749
13519,12
13519,18
13519,14
13519,27
32764,18
26877,28
26877,80
26877,10749
59051,27
59051,10749
18998,28
18998,12
18998,878
18998,53
18392,27
18392,53
8983,16
8983,9648
8983,53
41578,35
41578,10749
17796,35
63097,80
63097,18
17809,28
271304,10749
271304,35
18837,28
18837,12
18837,16
18837,878
11067,35
10486,35
10486,10751
10486,10749
58416,35
58416,10749
35977,27
19223,80
19223,53
54804,35
54804,10769
18674,18
18674,28
18674,53
152426,18
152426,27
152426,878
152426,9648
152426,53
57221,27
57221,28
57221,35
26830,28
26830,80
26830,10769
26830,53
51038,
30718,12
30718,9648
30718,53
30718,37
37797,16
37797,18
37797,10751
37062,9648
37062,18
37062,53
18665,28
18665,35
12613,16
12613,28
21846,99
16233,35
16233,18
16233,10749
16233,53
13063,35
13063,36
13063,27
37563,35
37563,18
37563,10749
63054,99
41343,35
27318,14
27318,27
27318,35
16003,53
16003,80
16003,9648
8214,18
30330,35
30330,18
29927,18
29927,10752
48709,35
48709,18
48709,10749
37431,28
37431,80
37431,53
100167,18
2061,28
2061,80
2061,18
2061,53
11210,28
11210,12
11210,18
148478,18
27994,28
27994,35
27994,14
2460,18
2460,10749
2460,878
12254,10770
12254,35
12254,18
12254,10749
55902,28
55902,53
74097,35
16992,18
16992,10749
9956,18
36702,18
134458,28
134458,53
26124,80
26124,18
26124,53
9092,14
9092,27
18415,18
17629,28
17629,53
116008,35
116008,18
37517,80
37517,18
37673,18
37673,36
26103,28
26103,12
26103,80
26103,53
44641,28
44641,18
44641,10769
44641,53
8765,53
8765,14
8765,878
9845,28
9845,53
26644,9648
26644,14
26644,18
36221,80
36221,18
36221,28
26215,27
26215,53
64559,35
64559,80
64559,53
28123,53
35638,99
9732,16
9732,10751
9732,12
86913,35
86913,10749
30983,99
30983,18
5470,28
5470,878
5470,53
5470,12
5470,27
5470,14
10213,37
10213,27
10213,53
19846,18
50008,36
50008,18
12095,80
12095,28
12095,27
12095,53
1283,35
1283,80
35016,35
35016,10749
95136,35
95136,18
44625,18
44625,27
44625,9648
44625,53
36282,28
36282,53
36282,80
36282,10769
14533,18
14533,10749
9812,18
9812,28
9812,80
9812,53
41992,14
41992,18
41992,10751
88421,99
8697,12
8697,28
8697,35
8697,53
22140,27
22140,9648
7096,12
7096,18
7096,14
21039,18
19850,10770
19850,18
19850,35
17263,28
17263,80
17263,53
344,80
344,28
344,35
15805,16
15805,28
15805,80
14439,35
14439,18
14439,10752
41227,99
13428,35
13428,80
13428,53
27260,878
27260,10770
11508,35
11508,10751
11508,14
11508,53
11508,10770
67899,18
67899,28
67899,35
67899,80
36105,18
36105,10749
47186,18
50173,27
50173,18
57644,99
57644,10402
46817,9648
46817,18
45935,18
47060,18
47060,14
47060,10749
84002,35
84002,18
9943,35
23356,14
23356,28
23356,37
23356,878
55257,10749
55257,35
55257,18
2487,28
2487,18
2487,53
38821,18
38821,28
10429,28
10429,53
17985,18
17985,27
17985,53
21210,18
21210,10749
54860,28
54860,53
9597,14
9597,28
9597,53
9597,80
9597,878
9597,9648
21644,18
21644,10769
12485,14
12485,27
49745,27
49745,9648
49745,53
62825,10402
62825,35
17074,28
17074,16
18491,16
18491,18
18491,878
175739,
13777,35
11854,18
11854,10749
87489,99
33491,35
33491,18
33491,10749
12619,9648
12619,27
12619,53
39927,35
39927,80
39927,18
24272,10402
29587,10402
29587,99
29587,10770
3716,12
3716,35
3716,10749
11944,18
11944,36
21348,14
21348,12
21348,16
21348,10751
15319,18
9011,14
9011,27
9011,53
2332,28
2332,35
2332,80
54003,53
54003,28
54003,18
54003,80
20882,35
10205,35
10205,10769
10205,27
10205,53
40476,18
40476,10749
40476,10769
18394,80
18394,53
31774,35
31774,53
31774,9648
35735,
38203,18
38203,35
19362,10402
19362,99
5458,18
5458,10749
5458,53
31161,35
31161,80
31161,10749
31161,10769
65296,18
32067,18
32067,28
32067,35
32067,53
32067,10749
32306,35
66668,35
66668,10749
72490,18
72490,53
10482,35
107942,18
28031,10749
28031,18
54491,16
54491,10751
110147,12
110147,35
110147,10751
110147,14
110147,9648
110147,10749
15653,16
15653,10751
15653,35
43423,18
12480,18
12480,10749
13439,37
13439,18
13439,10769
13439,36
844,14
844,18
844,878
844,10749
29512,9648
29512,27
97206,18
97206,27
97206,53
97206,9648
101338,18
101338,10769
23985,18
2463,18
2463,28
2463,53
2463,80
16874,35
274669,53
32166,27
32166,9648
32166,53
204839,27
38987,9648
38987,878
38987,18
9439,27
9439,53
52666,18
52666,53
52666,80
52666,10769
71138,80
39872,28
39872,80
39872,18
39872,53
53048,35
53048,18
22616,
20160,10749
28943,18
28943,28
28943,80
16234,16
16234,10751
82550,18
11599,18
11599,10769
11599,10749
33253,35
33253,80
33253,53
11075,9648
11075,18
11075,27
11075,53
16171,35
16171,18
16171,14
16171,9648
33355,99
33355,18
49671,36
49671,99
15917,18
15917,10749
10706,27
10706,878
10706,53
36246,35
36246,80
36246,28
36246,53
17208,99
26245,27
62529,99
467,80
467,18
467,27
467,53
25988,18
25988,10749
73952,28
73952,18
73952,9648
73952,53
19738,16
19738,14
19738,28
16435,35
16435,10749
26014,35
26014,10749
45418,18
45418,35
45418,10749
45418,10769
15024,18
15024,14
11366,9648
11366,14
11366,27
89823,
10751,28
10751,35
10751,80
10751,53
38294,35
38294,18
18836,18
18836,80
10757,35
10757,18
55256,18
55256,10749
23160,18
2899,10751
2899,14
2899,35
2899,12
44756,16
44756,35
18088,35
18088,10749
31010,10770
31010,18
31010,36
31010,10752
20536,18
20536,36
3577,18
3577,53
27259,27
27259,53
19448,80
19448,18
14923,35
32248,28
32248,36
47115,18
2440,10752
2440,18
2440,53
10836,14
10836,27
10836,53
10955,80
10955,53
12900,18
12900,36
37998,18
37998,10769
37998,27
37998,53
10978,35
10978,18
81540,35
81540,18
81540,10749
40096,12
40096,35
40096,18
11847,28
11847,35
11847,53
52999,9648
52999,18
52999,80
41714,18
11056,27
27967,18
919,14
919,16
919,27
919,35
919,53
919,878
57558,35
57558,18
57558,10769
13437,28
13437,35
13437,80
55852,99
55852,10749
211,35
211,18
10046,37
27245,14
27245,18
27245,878
27245,53
6382,35
6382,10769
36243,12
36243,28
36243,18
36243,14
45538,99
48843,27
22242,80
22242,35
22242,18
22242,53
50467,35
50467,18
50467,10749
50467,53
16077,27
16077,53
58255,28
58255,35
2191,53
2191,18
2191,878
11553,18
29832,35
10726,27
10726,53
57100,27
57100,28
57100,53
57100,9648
57100,10769
44793,18
44793,10749
35110,28
35110,878
9298,35
89591,53
13899,80
13899,18
13899,53
437,53
437,878
437,9648
38901,35
38901,18
37712,18
37712,28
37712,53
37712,80
37712,10769
37266,18
14809,28
14809,35
14809,80
27324,27
27324,53
33625,28
33625,80
33625,18
33625,9648
33625,53
35583,36
35583,18
35583,10752
35848,80
35848,18
35848,10769
35848,9648
4592,35
4592,10749
71099,18
9025,18
2111,18
2111,10769
14752,18
14752,10749
11178,18
11178,35
11178,10749
10943,27
10943,53
125842,18
100973,18
100973,53
21707,28
21707,35
10981,35
10981,14
10981,878
10918,35
10918,10749
30839,35
4612,28
36222,28
36222,35
36222,10751
36222,10769
36222,878
33068,99
13984,35
13984,10402
16184,27
16184,35
16184,18
53244,35
53244,18
14868,10751
14868,35
36353,18
36353,10769
36353,9648
36353,53
97754,18
97754,35
97754,10769
11427,9648
11427,27
11427,53
18072,18
4689,28
4689,18
4689,53
16209,28
16209,35
16209,27
45379,28
45379,35
45379,10749
18248,28
18248,53
8441,18
8441,80
12720,18
12720,27
12720,53
21041,28
21041,53
5552,18
5552,28
5552,878
8325,35
8325,18
8325,10749
10077,53
10077,878
10077,12
10077,28
11430,16
11430,35
11430,10751
31076,18
31076,35
31076,10769
28730,18
28730,53
40432,10751
40432,35
40432,18
26955,18
26955,10749
23986,18
4326,35
4326,18
16132,10749
16132,18
16132,36
36730,18
36730,9648
55496,35
30806,28
30806,53
20164,28
20164,18
20164,35
38970,18
38970,35
38970,10749
32526,18
32526,10749
32526,80
26491,18
26491,10749
15271,35
45572,28
45572,35
45572,878
22076,878
16973,35
16973,18
16973,27
16973,10749
16973,53
55931,16
55931,878
12703,18
32250,27
44203,27
46814,18
46814,10751
9282,80
9282,18
9282,53
5844,28
5844,18
5844,878
5844,53
5844,27
61485,18
61485,10749
10891,28
10891,35
10891,27
10891,37
25334,18
25334,10769
12540,35
60672,28
60672,53
60672,80
24241,18
24241,36
24241,10752
24241,37
11556,18
11556,28
11556,35
11556,53
49007,18
11197,18
14245,28
27079,18
27079,28
3177,28
3177,53
19277,28
19277,18
19277,53
11774,12
11774,35
11774,10751
10855,28
10855,18
10855,53
16765,99
4972,35
54764,35
120360,99
20162,18
20162,10749
2841,18
11606,18
11606,28
11606,53
189332,53
363,18
363,10749
12140,16
12140,18
12140,878
4254,35
4254,18
15370,12
15370,14
15370,16
15370,18
15370,10751
16635,10749
16635,18
23520,28
23520,18
23520,53
1418,18
15990,878
15990,16
11492,18
11492,53
12496,28
12496,18
12496,10749
17457,28
17457,35
17457,27
22618,18
22618,35
29987,18
29987,10749
10361,18
10361,27
36763,27
36763,18
36763,9648
36763,53
41070,12
41070,27
41070,9648
41070,53
14527,28
12542,28
12542,53
32276,99
100594,28
100594,27
100594,878
14455,28
14455,18
14455,36
25757,28
25757,35
25757,53
24092,35
24092,18
24092,27
24092,53
20357,18
20357,9648
20357,53
20357,27
21200,18
21200,10749
40876,18
40876,10749
95536,10752
95536,35
95536,18
95536,36
11838,27
670,18
670,53
670,9648
670,28
25500,53
25500,9648
25500,80
85873,27
85873,9648
85873,878
12583,18
12583,27
21513,27
21513,28
21513,53
21513,878
21513,10769
12608,35
12608,53
14190,35
14190,10769
14190,80
14190,18
49681,18
49681,10769
9694,27
9694,53
12802,35
12802,18
12802,10749
22537,28
22537,16
22537,12
22537,14
9667,18
9667,9648
9667,53
9667,14
13373,35
13373,80
13373,18
37209,35
37209,18
37209,14
37209,10402
10304,12
10304,27
10304,28
10304,878
40823,10749
40823,35
40823,18
9666,27
9666,53
13371,35
11049,878
11049,10402
11049,16
9316,28
9316,53
11647,18
11647,28
11647,53
11647,80
1913,18
45693,10749
45693,35
2539,35
15177,35
15177,18
15177,10769
15177,10749
14770,99
14770,36
14770,10402
5528,18
10105,28
10105,12
10105,18
10105,36
10105,10752
38398,35
38398,10749
1114,99
1114,18
179,80
179,53
83,18
83,53
12653,28
12653,27
32233,53
32233,28
32233,18
55177,35
14310,80
14310,18
14310,28
24860,80
24860,18
24860,53
24860,28
26766,99
24747,18
4836,18
4836,53
4836,80
18711,35
18711,18
18711,9648
18711,53
11190,53
11190,18
11190,9648
37918,99
11866,28
11866,12
11866,18
11866,53
12281,80
12281,18
10320,18
10320,27
10320,53
16427,35
30973,18
30973,36
12086,18
12086,10769
11420,99
57337,99
57337,10769
81792,18
81792,10749
81792,10769
3396,35
3396,99
1404,18
62276,28
62276,80
464,10749
464,18
464,35
464,10402
40974,18
40974,10769
40974,10749
59196,99
20912,35
20912,18
5889,12
5889,18
5889,28
5889,53
5889,10749
1126,18
1126,53
10296,18
11658,28
11658,12
11658,18
11658,36
